avg_work_hours_per_day,avg_rest_hours_per_day,avg_sleep_hours_per_day,avg_exercise_hours_per_day,total_hours_per_day,active_hours,rest_sleep_ratio,exercise_share,gender_Male,occupation_type_Consultant,occupation_type_Driver,occupation_type_Engineer,occupation_type_Entrepreneur,occupation_type_Freelancer,occupation_type_Healthcare Worker,occupation_type_Manager,occupation_type_Manual Laborer,occupation_type_Office Worker,occupation_type_Retail Worker,occupation_type_Scientist,occupation_type_Teacher,occupation_type_Technician,age_at_death
-1.5112255963398158,2.474010174612941,-1.5037547144636327,-1.2718817921399057,0.004587040994916892,-1.917149966624269,2.8272599075177607,-1.0885537284074573,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,3.4367744594490204,-0.2793416130626977,80
0.03582099592883361,0.822979400906906,-1.6354265930644696,0.2618119665915972,1.7923259132704867,0.1484866464140429,1.3845934775640298,0.2519499137017806,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,3.7484414105238564,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,94
0.6973167802092217,-1.3357533298467474,2.446401643561479,-1.6043608587180636,0.004587040996187157,-0.09003952137329102,-1.2591068631785003,-1.6597928783003935,-0.9753213044447561,-0.2751049664973655,3.4995527442317695,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,65
0.19586029857731493,0.0834135579635249,-0.20782622507644696,-0.2958948547653129,0.004587040995552024,0.04353513258761653,-0.022497924751726746,-0.2917395716984864,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,3.7241747960651073,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,81
-1.1378005568266936,0.5671295957805472,-0.491960278899306,1.5381025770045262,1.7923259132704867,-0.3333362125163715,0.4377267623505147,1.8890693334953035,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,3.4367744594490204,-0.2793416130626977,83
1.0920803934088081,-0.9279927029266128,-0.8384652225857193,1.6024533640841696,1.7923259132698517,1.6893656903202203,-0.5815199813582195,0.8731018491286778,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,3.732215894595457,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,73
-0.12421830671964773,-1.0799035247203883,1.2405644395327606,1.2270737727862493,0.004587040994916892,0.4347180477588435,-1.0336315890822567,1.0893694741611621,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,3.5443294234976332,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,80
0.3879074617554918,-0.4122954394687956,0.547554552159934,-0.5211226095440651,0.004587040995552024,0.11509298292381603,-0.5465223878662973,-0.5430921762145454,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,3.547838209854383,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,83
1.2041079052627444,0.1073994771941209,-0.8523254203331755,-1.4005833662991927,-1.7831518312793828,0.4538001411818298,0.25008493062332654,-1.4636780460430252,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,4.0275215992664934,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,97
-0.35360797384913695,0.37923989514087747,-0.18703592845526198,-0.017041444086857854,0.004587040995552024,-0.3237951658048784,0.17547470735248097,0.12946553137940459,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,3.547838209854383,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,83
-0.8603990989026596,0.6670709259080312,-0.5196806743942185,0.7444428696889235,0.004587040995552024,-0.43828772634279795,0.5248013151048166,1.05340753992352,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,3.516592952387266,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,73
-1.3991980844858787,0.7630146028304159,0.8178284082353368,-0.4996723471841839,0.004587040995552024,-1.4734912945398277,0.07866680247828639,-0.011577723437174933,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,3.516592952387266,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,88
0.09983671698822558,-0.9599739285674077,0.5059739589175652,1.5810031017242885,-1.7831518312793828,0.7925072994398444,-0.8713011953189786,1.2433929295632247,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,3.5798461569546096,89
-0.5616590672921615,0.7430263368049188,-1.025577892176382,0.7229926073290424,0.004587040995552024,-0.18067946513247768,0.8618526091102737,0.8861181599944786,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,3.5798461569546096,83
0.45192318281488375,0.846965320137502,-1.018647793302654,-1.6150859898980041,-1.7831518312800179,-0.31425411909338524,0.943980702602535,-1.6713102906057133,-0.9753213044447561,-0.2751049664973655,3.4995527442317695,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,83
-0.6043362146650904,-0.38830952023819926,0.42281277243282533,1.6024533640841696,0.004587040995552024,0.17233926319277582,-0.505473287389119,1.6106797768203316,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,3.4271368197682683,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,78
-0.4549661988598413,1.3066954387239282,-2.383877271427122,1.0983721986269623,0.004587040995552024,0.08169931943358914,2.8143886029442777,1.1452846501487468,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,3.4367744594490204,-0.2793416130626977,75
-1.0897887660321492,1.0108691015465758,0.4990438600438359,-1.2933320544997868,0.004587040995552024,-1.549819668231775,0.3309380270416345,-1.1821332603083836,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,3.5798461569546096,74
0.37723817491225997,-0.25638696446992076,0.7693177161192387,-1.261156660959965,0.004587040995552024,-0.22361417533419772,-0.49973187930593566,-1.280740528789919,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,3.516592952387266,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,68
0.40391139202033954,-0.6641475913900551,0.2149098062209775,0.6264664267095768,-1.7831518312793828,0.6398505520559505,-0.6354572753182197,0.42763451930842805,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,3.516592952387266,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,81
0.7773364315334623,-0.9959528074133018,0.6445759363921301,0.10093499889248862,-1.7831518312787478,0.7400315425266312,-0.912995432691093,-0.09221242390197316,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,3.7241747960651073,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,86
0.40391139202033954,0.035441719502332554,0.117888421988782,-1.0788294309009752,1.7923259132698517,-0.11866266150777133,-0.15846530751152807,-1.0921045176581723,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,3.516592952387266,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,95
0.27054530647993874,0.3472586695000826,-0.16624563183407703,-1.2182561362402027,0.004587040996187157,-0.2999425490261455,0.14552122222690295,-1.226378114112214,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,3.732215894595457,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,77
-1.4312059450155752,0.5671295957805472,0.2149098062209775,1.0340214115473192,1.7923259132698517,-0.8199295948025326,0.1544836722973046,1.6630906382012622,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,3.4367744594490204,-0.2793416130626977,87
-0.35360797384913695,0.822979400906906,-0.7760943327221643,-0.3066199859452535,-1.7831518312793828,-0.4525992964100385,0.7782283729258089,-0.15563791912881575,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,3.5798461569546096,75
-1.0897887660321492,0.7790052156508133,-0.04843395098069655,0.1760109171520725,0.004587040995552024,-0.8962579684944795,0.39379394042836524,0.6244410812884328,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,3.547838209854383,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,95
-1.047111618659221,0.8549606265477012,0.0901680264938689,-0.3280702483051347,0.004587040995552024,-1.0823083793686004,0.38797978655483173,0.05547292304875888,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,3.7484414105238564,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,94
0.05715956961529822,0.32727040347458586,0.3950923769379129,-1.6150859898980041,-1.7831518312787478,-0.6672728474186387,-0.05514983885111734,-1.6713102906057133,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,3.5443294234976332,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,91
1.097415036830424,-0.21641043241892696,-0.00685335773832722,-1.6150859898980041,0.004587040995552024,0.2629792069519633,-0.28920663262646024,-1.6713102906057133,1.0253031441462188,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,3.4271368197682683,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,-0.2843661502879208,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,78
-0.017525438287326525,0.2872938714235921,-0.4781000811518491,0.004408818273023325,0.004587040995552024,-0.013711147681344092,0.22538235768967513,0.041518338480969606,-0.9753213044447561,-0.2751049664973655,-0.2857508010554425,-0.26677754578008644,-0.24829165414832866,-0.291788759127398,-0.26851586049521114,-0.2821408172080052,-0.26793734024017174,-0.2818617819782272,3.516592952387266,-0.2818617819782272,-0.2909705049892388,-0.2793416130626977,100
